statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f
統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
105,桃園市楊梅區,富岡里,507,0,241,993,0,122,958,0,119
105,桃園市楊梅區,豐野里,1004,1,372,2141,0,193,1971,1,179
105,桃園市楊梅區,員本里,747,0,316,1502,0,185,1362,0,131
105,桃園市楊梅區,瑞原里,1075,0,313,2191,0,188,2028,0,125
105,桃園市楊梅區,三湖里,729,0,258,1470,0,151,1415,0,107
105,桃園市楊梅區,上湖里,1448,0,694,2686,0,397,2534,0,297
105,桃園市楊梅區,中山里,906,0,298,1647,0,140,1781,0,158
105,桃園市楊梅區,楊明里,1736,0,806,2955,0,401,3025,0,405
105,桃園市楊梅區,金溪里,1238,0,478,2041,0,224,2155,0,254
105,桃園市楊梅區,裕成里,1002,0,380,1729,0,197,1728,0,183
105,桃園市楊梅區,秀才里,916,0,240,1903,0,129,1831,0,111
105,桃園市楊梅區,青山里,1140,0,767,1804,0,410,1845,0,357
105,桃園市楊梅區,新榮里,1074,0,305,1996,0,154,2093,0,151
105,桃園市楊梅區,雙榮里,974,0,277,1823,0,137,1828,0,140
105,桃園市楊梅區,瑞坪里,1758,0,587,3161,0,282,3193,0,305
105,桃園市楊梅區,永平里,540,0,266,965,0,147,966,0,119
105,桃園市楊梅區,瑞溪里,1031,0,474,1696,0,228,1819,0,246
105,桃園市楊梅區,高上里,758,0,276,1562,0,172,1401,0,104
105,桃園市楊梅區,富豐里,783,0,366,1576,0,226,1433,0,140
105,桃園市楊梅區,裕新里,701,0,416,1193,0,214,1159,0,202
105,桃園市楊梅區,三民里,1143,0,324,1988,0,146,2142,0,178
105,桃園市楊梅區,頭湖里,867,0,365,1519,0,173,1522,0,192
105,桃園市蘆竹區,新興里,795,0,400,1615,0,221,1443,0,179
105,桃園市蘆竹區,中福里,1016,0,406,2074,0,262,1925,0,144
105,桃園市蘆竹區,新莊里,1325,0,520,2573,0,274,2480,0,246
105,桃園市蘆竹區,大竹里,1327,0,434,2427,0,222,2510,0,212
105,桃園市蘆竹區,蘆竹里,1139,0,499,2258,0,290,2101,0,209
105,桃園市蘆竹區,南崁里,997,0,658,1742,0,317,1770,0,341
105,桃園市蘆竹區,錦興里,1169,0,390,2139,0,180,2214,0,210
105,桃園市蘆竹區,五福里,781,0,272,1378,0,138,1404,0,134
105,桃園市蘆竹區,內厝里,645,0,596,1291,0,407,1168,0,189
105,桃園市蘆竹區,山鼻里,510,0,205,1003,0,120,993,0,85
105,桃園市蘆竹區,山腳里,969,0,278,2090,0,146,1982,0,132
105,桃園市蘆竹區,外社里,375,0,125,871,0,72,732,0,53
105,桃園市蘆竹區,坑子里,417,0,158,983,0,101,821,0,57
105,桃園市蘆竹區,坑口里,657,0,326,1346,0,202,1296,0,124
105,桃園市蘆竹區,海湖里,1476,0,750,2908,0,404,2856,0,346
105,桃園市蘆竹區,南榮里,935,0,560,1573,0,236,1688,0,324
105,桃園市蘆竹區,南興里,1687,0,813,2735,0,335,2830,0,478
105,桃園市蘆竹區,長興里,761,0,385,1420,0,203,1375,0,182
105,桃園市蘆竹區,錦中里,925,0,550,1612,0,262,1661,0,288
105,桃園市蘆竹區,富竹里,350,0,190,720,0,124,652,0,66
105,桃園市蘆竹區,上竹里,998,0,387,1937,0,202,1903,0,185
105,桃園市蘆竹區,宏竹里,838,0,388,1689,0,244,1530,0,144
105,桃園市蘆竹區,瓦窯里,949,0,599,1559,0,304,1658,0,295
105,桃園市蘆竹區,營盤里,1465,0,577,2477,0,267,2551,0,310
105,桃園市蘆竹區,羊稠里,1427,0,567,2369,0,272,2573,0,295
105,桃園市蘆竹區,順興里,1149,0,693,1784,0,315,1916,0,378
105,桃園市蘆竹區,福昌里,1680,0,809,2693,0,359,2887,0,450
105,桃園市蘆竹區,福興里,2612,0,1136,4244,0,553,4516,0,583
105,桃園市蘆竹區,蘆興里,458,0,168,975,0,98,920,0,70
105,桃園市蘆竹區,長壽里,1882,0,617,3091,0,293,3313,0,324
105,桃園市蘆竹區,吉祥里,1184,0,554,1888,0,246,2045,0,308
105,桃園市蘆竹區,中山里,988,0,384,1659,0,173,1777,0,211
105,桃園市蘆竹區,福祿里,1044,0,349,1717,0,160,1941,0,189
105,桃園市蘆竹區,興榮里,870,0,408,1463,0,184,1590,0,224
105,桃園市蘆竹區,中興里,1378,0,667,2317,0,330,2469,0,337
105,桃園市蘆竹區,上興里,997,0,411,1754,0,208,1820,0,203
105,桃園市蘆竹區,營福里,1007,1,409,1681,10,199,1786,3,210
105,桃園市大園區,大園里,1699,0,996,3268,0,529,3269,0,467
105,桃園市大園區,田心里,1820,0,848,3447,0,473,3423,0,375
105,桃園市大園區,溪海里,1299,0,541,2494,0,303,2395,0,238
105,桃園市大園區,和平里,426,0,180,867,0,127,847,0,53
105,桃園市大園區,橫峰里,2538,0,1708,4622,0,852,4554,0,856
105,桃園市大園區,五權里,1315,1,555,2660,1,329,2500,0,226
105,桃園市大園區,埔心里,1671,0,883,3273,0,457,3063,0,426
105,桃園市大園區,大海里,457,0,291,809,0,165,812,0,126
105,桃園市大園區,三石里,823,0,320,1620,0,191,1625,0,129
105,桃園市大園區,菓林里,1853,0,1152,3524,0,586,3534,0,566
105,桃園市大園區,竹圍里,871,0,588,1641,0,313,1598,0,275
105,桃園市大園區,海口里,515,0,330,987,0,197,886,0,133
105,桃園市大園區,沙崙里,759,1,537,1388,21,332,1260,14,205
105,桃園市大園區,後厝里,677,0,361,1328,0,206,1293,0,155
105,桃園市大園區,圳頭里,711,0,365,1370,0,222,1325,0,143
105,桃園市大園區,內海里,606,0,313,1167,0,189,1088,0,124
105,桃園市大園區,北港里,764,0,321,1422,0,186,1386,0,135
105,桃園市大園區,南港里,1473,0,965,2583,0,504,2540,0,461
105,桃園市龜山區,楓樹里,1721,0,635,3243,0,344,3242,0,291
105,桃園市龜山區,龜山里,2018,0,924,3582,0,450,3681,0,474
105,桃園市龜山區,兔坑里,1256,0,576,2399,0,359,2250,0,217
105,桃園市龜山區,大同里,1673,0,790,3076,0,386,3100,0,404
105,桃園市龜山區,山福里,898,0,405,1628,0,218,1633,0,187
105,桃園市龜山區,山頂里,1505,0,891,2710,0,557,2774,0,334
105,桃園市龜山區,陸光里,1073,0,623,1741,0,317,1849,0,306
105,桃園市龜山區,精忠里,1823,0,1036,2960,0,506,3003,0,530
105,桃園市龜山區,公西里,333,0,190,593,0,104,571,0,86
105,桃園市龜山區,樂善里,2096,0,2267,3296,0,1085,3377,0,1182
105,桃園市龜山區,南上里,530,0,353,887,0,202,946,0,151
105,桃園市龜山區,大坑里,530,0,297,1019,0,163,951,0,134
105,桃園市龜山區,中興里,1404,0,748,2430,0,383,2497,0,365
105,桃園市龜山區,山德里,1408,0,630,2520,0,318,2555,0,312
105,桃園市龜山區,新路里,1605,0,759,2850,0,370,2902,0,389
105,桃園市龜山區,嶺頂里,1127,0,460,2177,0,258,2067,0,202
105,桃園市龜山區,龍壽里,465,0,299,874,0,165,848,0,134
105,桃園市龜山區,舊路里,600,0,394,1230,0,204,1133,0,190
105,桃園市龜山區,大崗里,1111,0,514,2098,0,302,1945,0,212
105,桃園市龜山區,文化里,1700,0,1322,2799,0,585,2900,0,737
105,桃園市龜山區,南美里,731,0,301,1271,0,150,1311,0,151
105,桃園市龜山區,幸福里,1570,0,649,2726,0,357,2721,0,292
105,桃園市龜山區,福源里,557,0,224,1098,0,121,1048,0,103
105,桃園市龜山區,龍華里,901,0,562,1532,0,284,1512,0,278
105,桃園市龜山區,迴龍里,1577,0,1031,2624,0,540,2669,0,491
105,桃園市龜山區,新嶺里,1123,0,476,2094,0,254,2041,0,222
105,桃園市龜山區,大湖里,1438,0,1351,2230,0,605,2363,0,746
105,桃園市龜山區,大華里,2686,0,1353,4534,0,670,4675,0,683
105,桃園市龜山區,長庚里,1134,0,931,1704,0,310,1995,0,621
105,桃園市龜山區,新興里,713,0,961,1196,0,665,1185,0,296
105,桃園市八德區,興仁里,1606,0,1564,2814,0,933,2865,0,631
105,桃園市八德區,福興里,1988,0,1328,3484,0,652,3440,0,676
105,桃園市八德區,瑞豐里,895,0,619,1507,0,299,1477,0,320
105,桃園市八德區,瑞發里,925,0,367,1741,0,180,1744,0,187
105,桃園市八德區,瑞德里,1054,0,460,1860,0,240,1938,0,220
105,桃園市八德區,瑞祥里,1009,0,339,1848,0,176,1752,0,163
105,桃園市八德區,廣興里,929,0,295,1806,0,180,1732,0,115
105,桃園市八德區,廣隆里,1264,0,496,2313,0,240,2283,0,256
105,桃園市八德區,竹園里,959,0,374,1864,0,233,1785,0,141
105,桃園市八德區,霄裡里,571,0,250,1173,0,148,1066,0,102
105,桃園市八德區,茄苳里,767,0,229,1464,0,122,1443,0,107
105,桃園市八德區,高明里,1132,0,458,2036,0,255,2062,0,203
105,桃園市八德區,白鷺里,891,0,306,1785,0,188,1735,0,118
105,桃園市八德區,大湳里,1139,0,493,2043,0,273,1996,0,220
105,桃園市八德區,大安里,941,0,282,1798,0,147,1816,0,135
105,桃園市八德區,大興里,1057,0,385,1991,0,201,2019,0,184
105,桃園市八德區,大和里,2080,0,981,3516,0,462,3638,0,519
105,桃園市八德區,大同里,436,0,189,796,0,91,815,0,98
105,桃園市八德區,大成里,971,0,320,1852,0,166,1836,0,154
105,桃園市八德區,大義里,1170,0,435,1988,0,236,2085,0,199
105,桃園市八德區,大忠里,547,0,252,991,0,128,997,0,124
105,桃園市八德區,大福里,1651,0,673,2785,0,304,2878,0,369
105,桃園市八德區,大勇里,1234,0,510,2076,0,265,2175,0,245
105,桃園市八德區,大信里,894,3,385,1638,654,219,1608,44,166
105,桃園市八德區,大華里,721,0,277,1357,0,158,1307,0,119
105,桃園市八德區,大仁里,1230,0,386,2254,0,196,2344,0,190
105,桃園市八德區,大智里,1183,0,739,1824,0,343,1912,0,396
105,桃園市八德區,瑞泰里,1217,0,466,2240,0,257,2240,0,209
105,桃園市八德區,大昌里,828,0,296,1525,0,134,1535,0,162
105,桃園市八德區,大正里,1278,0,580,2133,0,278,2323,0,302
105,桃園市八德區,大強里,862,0,248,1714,0,132,1655,0,116
105,桃園市八德區,大發里,574,0,199,1096,0,126,1034,0,73
105,桃園市八德區,大明里,1050,0,425,1884,0,231,1929,0,194
105,桃園市八德區,大竹里,418,0,134,830,0,75,817,0,59
105,桃園市八德區,大慶里,415,0,196,735,0,107,732,0,89
105,桃園市八德區,大千里,675,0,240,1168,0,110,1258,0,130
105,桃園市八德區,大榮里,598,0,227,1010,0,125,1068,0,102
105,桃園市八德區,茄明里,1368,0,794,2198,0,368,2298,0,426
105,桃園市八德區,高城里,921,0,429,1638,0,214,1643,0,215
105,桃園市八德區,瑞興里,765,0,253,1433,0,139,1419,0,114
105,桃園市八德區,大愛里,758,0,296,1346,0,141,1375,0,155
105,桃園市八德區,大宏里,1082,0,368,1948,0,182,1939,0,186
105,桃園市八德區,大漢里,1202,0,464,2007,0,208,2107,0,256
105,桃園市八德區,廣德里,781,0,247,1463,0,139,1410,0,108
105,桃園市八德區,龍友里,655,0,231,1219,0,109,1218,0,122
105,桃園市八德區,陸光里,1399,0,642,2281,0,296,2330,0,346
105,桃園市八德區,永豐里,801,1,272,1598,2,141,1557,1,131
105,桃園市八德區,大順里,758,0,241,1488,0,128,1388,0,113
105,桃園市龍潭區,黃唐里,1255,0,458,2479,0,248,2393,0,210
105,桃園市龍潭區,中山里,1406,0,562,2711,0,285,2793,0,277
105,桃園市龍潭區,烏林里,1127,0,398,2136,0,192,2138,0,206
105,桃園市龍潭區,高平里,836,0,295,1739,0,161,1677,0,134
105,桃園市龍潭區,凌雲里,1010,0,393,1955,0,209,1923,0,184
105,桃園市龍潭區,八德里,1120,0,453,2177,0,237,2064,0,216
105,桃園市龍潭區,三水里,181,0,93,366,0,63,326,0,30
105,桃園市龍潭區,上林里,1201,0,490,2324,0,267,2360,0,223
105,桃園市龍潭區,中正里,1652,0,492,2997,0,241,3166,0,251
105,桃園市龍潭區,龍潭里,498,0,207,1045,0,118,1004,0,89
105,桃園市龍潭區,高原里,1215,0,491,2384,0,274,2362,0,217
105,桃園市龍潭區,九龍里,1038,0,464,1934,0,230,1901,0,234
105,桃園市龍潭區,中興里,1306,0,431,2380,0,217,2306,0,214
105,桃園市龍潭區,佳安里,1055,0,385,1777,0,204,1822,0,181
105,桃園市龍潭區,三和里,645,0,406,1122,0,235,1105,0,171
105,桃園市龍潭區,三坑里,389,0,196,812,0,117,736,0,79
105,桃園市龍潭區,大平里,527,0,578,898,0,298,897,0,280
105,桃園市龍潭區,三林里,878,0,326,1572,0,167,1531,0,159
105,桃園市龍潭區,永興里,847,0,265,1596,0,131,1567,0,134
105,桃園市龍潭區,烏樹林里,632,0,252,1258,0,139,1200,0,113
105,桃園市龍潭區,百年里,1290,0,662,2068,0,299,2238,0,363
105,桃園市龍潭區,龍祥里,1024,0,385,1911,0,200,1936,0,185
105,桃園市龍潭區,聖德里,874,0,304,1632,0,161,1608,0,143
105,桃園市龍潭區,龍星里,1272,0,717,2368,0,427,2366,0,290
105,桃園市龍潭區,上華里,1006,0,320,1757,0,157,1910,0,163
105,桃園市龍潭區,武漢里,808,0,275,1505,0,150,1514,0,125
105,桃園市龍潭區,東興里,1324,0,419,2254,0,194,2191,0,225
105,桃園市龍潭區,北興里,682,0,278,1239,0,155,1245,0,123
105,桃園市龍潭區,建林里,1130,0,387,2024,0,186,2026,0,201
105,桃園市龍潭區,富林里,1013,0,409,1831,0,150,1854,0,259
105,桃園市平鎮區,雙連里,1413,0,506,2702,0,260,2576,0,246
105,桃園市平鎮區,高雙里,1270,0,356,2380,0,208,2379,0,148
105,桃園市平鎮區,復旦里,1822,0,510,3031,0,232,3308,0,278
105,桃園市平鎮區,廣興里,1662,0,778,2784,0,342,3025,0,436
105,桃園市平鎮區,義民里,1574,0,690,2634,0,338,2826,0,352
105,桃園市平鎮區,宋屋里,1114,0,331,2108,0,164,2107,0,167
105,桃園市平鎮區,新勢里,1101,0,424,1991,0,209,1968,0,215
105,桃園市平鎮區,新富里,1837,0,1498,2969,0,893,3016,0,605
105,桃園市平鎮區,北勢里,735,0,270,1314,0,133,1317,0,137
105,桃園市平鎮區,北興里,1164,0,301,2292,0,157,2318,0,144
105,桃園市平鎮區,北貴里,1205,0,348,2276,0,180,2238,0,168
105,桃園市平鎮區,平鎮里,1283,0,391,2497,0,219,2376,0,172
105,桃園市平鎮區,南勢里,1710,0,579,3180,0,324,3221,0,255
105,桃園市平鎮區,莊敬里,1348,0,519,2325,0,247,2403,0,272
105,桃園市平鎮區,山峰里,681,0,226,1269,0,119,1259,0,107
105,桃園市平鎮區,湧光里,1594,0,516,2937,0,261,2999,0,255
105,桃園市平鎮區,龍恩里,826,0,383,1445,0,189,1530,0,194
105,桃園市平鎮區,東社里,987,0,387,1777,0,207,1842,0,180
105,桃園市平鎮區,龍興里,786,0,287,1398,0,142,1528,0,145
105,桃園市平鎮區,貿易里,633,0,267,1127,0,132,1100,0,135
105,桃園市平鎮區,忠貞里,229,0,262,374,0,122,385,0,140
105,桃園市平鎮區,中正里,530,0,216,890,0,108,935,0,108
105,桃園市平鎮區,建安里,1198,0,344,2428,0,188,2316,0,156
105,桃園市平鎮區,東勢里,1516,0,545,3044,0,312,2830,0,233
105,桃園市平鎮區,東安里,828,0,325,1470,0,157,1522,0,168
105,桃園市平鎮區,新安里,1220,0,409,2269,0,201,2223,0,208
105,桃園市平鎮區,鎮興里,858,0,350,1661,0,233,1558,0,117
105,桃園市平鎮區,義興里,2002,0,722,3632,0,334,3686,0,388
105,桃園市平鎮區,湧豐里,513,0,207,957,0,106,969,0,101
105,桃園市平鎮區,湧安里,1346,0,428,2478,0,238,2465,0,190
105,桃園市平鎮區,廣達里,1068,0,417,1953,0,200,2015,0,217
105,桃園市平鎮區,福林里,935,0,338,1784,0,193,1757,0,145
105,桃園市平鎮區,金星里,1755,0,707,3109,0,340,3153,0,367
105,桃園市平鎮區,廣仁里,1293,0,444,2308,0,214,2395,0,230
105,桃園市平鎮區,新貴里,882,0,278,1699,0,159,1665,0,119
105,桃園市平鎮區,北富里,1152,0,294,2177,0,134,2108,0,160
105,桃園市平鎮區,新榮里,1496,0,497,2657,0,229,2756,0,268
105,桃園市平鎮區,華安里,1317,0,448,2362,0,235,2414,0,213
105,桃園市平鎮區,金陵里,833,0,375,1453,0,160,1537,0,215
105,桃園市平鎮區,北安里,470,0,210,856,0,101,875,0,109
105,桃園市平鎮區,北華里,1140,0,411,2018,0,186,2101,0,225
105,桃園市平鎮區,復興里,1605,0,430,2922,0,175,3037,0,255
105,桃園市平鎮區,平興里,1768,0,727,2872,0,340,3091,0,387
105,桃園市平鎮區,新英里,1110,0,594,1744,0,277,1853,0,317
105,桃園市平鎮區,平安里,1370,0,554,2571,0,296,2540,0,258
105,桃園市平鎮區,平南里,1955,0,667,3608,0,338,3567,0,329
105,桃園市新屋區,新屋里,796,0,329,1600,0,168,1569,0,161
105,桃園市新屋區,新生里,1136,0,353,2322,0,183,2276,0,170
105,桃園市新屋區,後湖里,406,0,145,897,0,91,808,0,54
105,桃園市新屋區,清華里,1054,0,413,2200,0,262,2025,0,151
105,桃園市新屋區,頭洲里,1102,0,465,2163,0,250,2049,0,215
105,桃園市新屋區,埔頂里,694,0,227,1495,0,130,1340,0,97
105,桃園市新屋區,九斗里,617,0,240,1253,0,149,1206,0,91
105,桃園市新屋區,社子里,357,0,170,783,0,116,658,0,54
105,桃園市新屋區,東明里,386,0,152,802,0,89,750,0,63
105,桃園市新屋區,石磊里,511,0,207,1090,0,135,1035,0,72
105,桃園市新屋區,下埔里,191,0,113,366,0,75,305,0,38
105,桃園市新屋區,下田里,479,0,227,928,0,140,840,0,87
105,桃園市新屋區,石牌里,250,0,126,479,0,84,435,0,42
105,桃園市新屋區,赤欄里,347,0,151,723,0,95,693,0,56
105,桃園市新屋區,永興里,270,0,250,461,0,160,407,0,90
105,桃園市新屋區,永安里,606,0,230,1266,0,152,1137,0,78
105,桃園市新屋區,笨港里,252,0,161,543,0,105,474,0,56
105,桃園市新屋區,深圳里,168,0,118,330,0,95,298,0,23
105,桃園市新屋區,蚵間里,243,0,120,498,0,83,438,0,37
105,桃園市新屋區,槺榔里,287,0,160,606,0,119,496,0,41
105,桃園市新屋區,後庄里,275,0,136,595,0,110,486,0,26
105,桃園市新屋區,大坡里,346,0,174,742,0,118,635,0,56
105,桃園市新屋區,望間里,379,0,187,799,0,140,617,0,47
105,桃園市觀音區,觀音里,767,0,461,1452,0,281,1358,0,180
105,桃園市觀音區,白玉里,314,0,255,585,0,156,541,0,99
105,桃園市觀音區,廣興里,376,0,196,772,0,141,684,0,55
105,桃園市觀音區,大潭里,453,0,252,827,0,156,800,0,96
105,桃園市觀音區,武威里,237,0,119,490,0,81,452,0,38
105,桃園市觀音區,保生里,573,0,275,1126,0,167,1056,0,108
105,桃園市觀音區,三和里,229,0,113,458,0,74,416,0,39
105,桃園市觀音區,新興里,178,0,92,402,0,66,316,0,26
105,桃園市觀音區,坑尾里,427,0,199,903,0,136,745,0,63
105,桃園市觀音區,金湖里,712,0,289,1449,0,189,1362,0,100
105,桃園市觀音區,藍埔里,672,0,324,1376,0,200,1241,0,124
105,桃園市觀音區,大同里,908,0,323,1776,0,177,1767,0,146
105,桃園市觀音區,大堀里,407,0,174,849,0,104,742,0,70
105,桃園市觀音區,崙坪里,1316,0,531,2602,0,304,2533,0,227
105,桃園市觀音區,富源里,1146,0,452,2033,0,239,2041,0,213
105,桃園市觀音區,上大里,651,0,272,1305,0,165,1177,0,107
105,桃園市觀音區,新坡里,772,0,324,1634,0,191,1543,0,133
105,桃園市觀音區,廣福里,645,0,247,1336,0,159,1254,0,88
105,桃園市觀音區,塔腳里,266,0,128,613,0,81,485,0,47
105,桃園市觀音區,保障里,580,0,210,1155,0,142,1114,0,68
105,桃園市觀音區,草漯里,477,0,247,980,0,146,933,0,101
105,桃園市觀音區,樹林里,1057,0,533,1850,0,295,1842,0,238
105,桃園市觀音區,富林里,565,0,213,1127,0,136,1093,0,77
105,桃園市觀音區,草新里,1655,0,544,3059,0,286,3128,0,258
105,桃園市復興區,三民里,512,0,293,1078,0,181,928,0,112
105,桃園市復興區,澤仁里,364,0,183,717,0,116,692,0,67
105,桃園市復興區,義盛里,178,0,72,398,0,51,366,0,21
105,桃園市復興區,霞雲里,144,0,91,304,0,58,249,0,33
105,桃園市復興區,長興里,158,0,81,368,0,55,289,0,26
105,桃園市復興區,三光里,175,0,62,408,0,38,351,0,24
105,桃園市復興區,奎輝里,177,0,59,382,0,41,368,0,18
105,桃園市復興區,華陵里,301,0,229,640,0,164,547,0,65
105,桃園市復興區,羅浮里,265,0,154,528,0,89,485,0,65
105,桃園市復興區,高義里,188,0,70,436,0,49,364,0,21
105,臺中市中　區,繼光里,474,0,339,744,0,181,804,0,158
105,臺中市中　區,大墩里,694,1,356,1207,1,176,1293,2,180
105,臺中市中　區,綠川里,510,0,367,868,0,208,891,0,159
105,臺中市中　區,公園里,468,1,345,715,0,197,794,10,148
105,臺中市中　區,光復里,647,0,394,1042,0,191,1131,0,203
105,臺中市中　區,柳川里,536,0,541,883,0,321,856,0,220
105,臺中市中　區,大誠里,699,0,524,1146,0,289,1171,0,235
105,臺中市中　區,中華里,563,0,519,845,0,281,920,0,238
105,臺中市東　區,新庄里,823,1,790,1413,3,491,1439,0,299
105,臺中市東　區,振興里,896,0,530,1567,0,288,1566,0,242
105,臺中市東　區,東橋里,1043,0,440,1863,0,210,1976,0,230
105,臺中市東　區,東興里,827,0,412,1431,0,217,1510,0,195
105,臺中市東　區,干城里,594,0,514,969,0,232,959,0,282
105,臺中市東　區,泉源里,517,0,305,901,0,165,843,0,140
105,臺中市東　區,旱溪里,692,0,281,1349,0,159,1265,0,122
105,臺中市東　區,樂成里,628,0,232,1129,0,131,1178,0,101
105,臺中市東　區,東門里,1791,0,523,3440,0,271,3502,0,252
105,臺中市東　區,十甲里,1299,0,590,2313,0,295,2395,0,295
105,臺中市東　區,東南里,1132,0,487,1948,0,234,1996,0,253
105,臺中市東　區,東勢里,787,2,426,1394,4,223,1340,0,203
105,臺中市東　區,合作里,1251,0,601,2149,0,296,2176,0,305
105,臺中市東　區,富台里,504,0,372,804,0,189,766,0,183
105,臺中市東　區,富仁里,1227,0,762,2013,0,392,2022,0,370
105,臺中市東　區,東信里,2610,1,952,4718,0,447,4860,2,505
105,臺中市東　區,東英里,2007,0,764,3573,0,366,3639,0,398
105,臺中市南　區,城隍里,1015,1,659,1705,0,329,1799,7,330
105,臺中市南　區,國光里,1155,0,655,1909,0,302,1973,0,353
105,臺中市南　區,南門里,1004,0,667,1628,0,298,1710,0,369
105,臺中市南　區,德義里,819,0,518,1318,0,245,1401,0,273
105,臺中市南　區,積善里,738,1,372,1281,1,177,1302,0,195
105,臺中市南　區,江川里,815,0,476,1338,0,228,1426,0,248
105,臺中市南　區,新榮里,1421,0,812,2144,0,335,2451,0,477
105,臺中市南　區,福興里,1128,0,515,1910,0,260,2036,0,255
105,臺中市南　區,福平里,1581,0,707,2681,0,339,2936,0,368
105,臺中市南　區,和平里,1205,0,637,1923,0,261,2070,0,376
105,臺中市南　區,永興里,2364,0,1050,3837,0,483,4103,0,567
105,臺中市南　區,樹義里,3359,0,1208,5732,0,520,6163,0,688
105,臺中市南　區,樹德里,2414,0,1284,3903,0,590,4182,0,694
105,臺中市南　區,西川里,1345,0,532,2203,0,231,2396,0,301
105,臺中市南　區,長春里,600,1,327,999,0,163,1064,6,164
105,臺中市南　區,長榮里,780,0,363,1351,0,177,1414,0,186
105,臺中市南　區,福順里,1621,0,830,2606,0,394,2836,0,436
105,臺中市南　區,平和里,1037,0,452,1854,0,233,1875,0,219
105,臺中市南　區,南和里,2075,0,1361,3265,0,731,3548,0,630
105,臺中市南　區,永和里,1385,0,710,2233,0,328,2330,0,382
105,臺中市南　區,工學里,2095,0,899,3314,0,395,3657,0,504
105,臺中市南　區,崇倫里,1738,0,762,2855,0,348,3031,0,414
105,臺中市西　區,民生里,690,0,347,1077,0,168,1233,0,179
105,臺中市西　區,利民里,566,1,217,904,11,117,1052,1,100
105,臺中市西　區,三民里,738,0,632,1214,0,401,1356,0,231
105,臺中市西　區,東昇里,772,1,322,1241,10,139,1346,5,183
105,臺中市西　區,廣民里,487,1,251,808,22,119,877,28,132
105,臺中市西　區,平和里,654,0,353,1015,0,176,1202,0,177
105,臺中市西　區,公民里,1408,0,797,2222,0,357,2416,0,440
105,臺中市西　區,藍興里,1350,0,549,2173,0,263,2425,0,286
105,臺中市西　區,公舘里,1697,0,964,2768,0,438,2979,0,526
105,臺中市西　區,和龍里,652,0,465,1100,0,266,1169,0,199
105,臺中市西　區,民龍里,973,0,646,1537,0,289,1655,0,357
105,臺中市西　區,後龍里,1063,0,685,1682,0,332,1809,0,353
105,臺中市西　區,安龍里,824,0,605,1330,0,304,1345,0,301
105,臺中市西　區,吉龍里,2025,1,950,3113,114,407,3479,62,543
105,臺中市西　區,昇平里,1703,0,910,2681,0,419,3001,0,491
105,臺中市西　區,忠明里,1698,0,1070,2763,0,443,2941,0,627
105,臺中市西　區,公正里,2000,0,797,3192,0,316,3584,0,481
105,臺中市西　區,土庫里,1744,0,831,2858,0,372,2936,0,459
105,臺中市西　區,忠誠里,1731,0,849,2864,0,376,3055,0,473
105,臺中市西　區,公益里,824,0,402,1382,0,168,1480,0,234
105,臺中市西　區,中興里,1093,0,552,1814,0,249,1950,0,303
105,臺中市西　區,公平里,1468,0,814,2330,0,338,2579,0,476
105,臺中市西　區,公德里,1335,0,657,2072,0,287,2342,0,370
105,臺中市西　區,双龍里,844,0,443,1362,0,200,1454,0,243
105,臺中市西　區,大忠里,1352,0,702,2123,0,284,2394,0,418
105,臺中市北　區,光大里,576,0,488,916,0,224,953,0,264
105,臺中市北　區,文莊里,986,0,643,1564,0,298,1695,0,345
105,臺中市北　區,五常里,417,0,233,711,0,122,738,0,111
105,臺中市北　區,新興里,415,0,353,698,0,196,694,0,157
105,臺中市北　區,新北里,494,0,424,788,0,211,788,0,213
105,臺中市北　區,樂英里,804,1,555,1204,2,276,1285,0,279
105,臺中市北　區,錦村里,958,0,462,1597,0,213,1647,0,249
105,臺中市北　區,建成里,1621,0,731,2711,0,375,2840,0,356
105,臺中市北　區,錦洲里,995,0,531,1663,0,241,1711,0,290
105,臺中市北　區,金華里,718,0,388,1146,0,187,1253,0,201
105,臺中市北　區,金龍里,1279,0,778,2020,0,359,2169,0,419
105,臺中市北　區,邱厝里,655,0,383,1075,0,166,1192,0,217
105,臺中市北　區,建興里,1723,0,911,2773,0,411,2998,0,500
105,臺中市北　區,頂厝里,1245,0,733,1977,0,305,2122,0,428
105,臺中市北　區,賴厝里,1505,0,1440,2299,0,890,2482,0,550
105,臺中市北　區,賴村里,1302,1,917,2083,6,391,2206,12,526
105,臺中市北　區,育德里,1095,0,625,1752,0,286,1880,0,339
105,臺中市北　區,淡溝里,1494,0,902,2343,0,408,2582,0,494
105,臺中市北　區,中達里,792,1,412,1299,45,230,1377,29,182
105,臺中市北　區,錦祥里,1109,0,706,1681,0,338,1867,0,368
105,臺中市北　區,健行里,1924,1,900,3296,5,418,3501,0,482
105,臺中市北　區,明德里,1591,1,743,2673,14,306,2854,10,437
105,臺中市北　區,長青里,1896,0,856,2973,0,380,3448,0,476
105,臺中市北　區,賴明里,1201,0,580,1829,0,244,2076,0,336
